country	Lat	Long	date	Number of confirmed COVID-19
Maldives	3.2028	73.2207	2/2/20	0
Maldives	3.2028	73.2207	2/20/20	0
Maldives	3.2028	73.2207	2/21/20	0
Maldives	3.2028	73.2207	2/22/20	0
Maldives	3.2028	73.2207	2/23/20	0
Maldives	3.2028	73.2207	2/24/20	0
Maldives	3.2028	73.2207	2/25/20	0
Maldives	3.2028	73.2207	2/26/20	0
Maldives	3.2028	73.2207	2/27/20	0
Maldives	3.2028	73.2207	2/28/20	0
Maldives	3.2028	73.2207	2/29/20	0
Maldives	3.2028	73.2207	2/3/20	0
Maldives	3.2028	73.2207	2/4/20	0
Maldives	3.2028	73.2207	2/5/20	0
Maldives	3.2028	73.2207	2/6/20	0
Maldives	3.2028	73.2207	2/7/20	0
Maldives	3.2028	73.2207	2/8/20	0
Maldives	3.2028	73.2207	2/9/20	0
Maldives	3.2028	73.2207	3/1/20	0
Maldives	3.2028	73.2207	3/10/20	6
Maldives	3.2028	73.2207	3/11/20	8
Maldives	3.2028	73.2207	3/12/20	8
Maldives	3.2028	73.2207	3/13/20	9
Maldives	3.2028	73.2207	3/14/20	10
Maldives	3.2028	73.2207	3/15/20	13
Maldives	3.2028	73.2207	3/16/20	13
Maldives	3.2028	73.2207	3/17/20	13
Maldives	3.2028	73.2207	3/18/20	13
Maldives	3.2028	73.2207	3/19/20	13
Maldives	3.2028	73.2207	3/2/20	0
Maldives	3.2028	73.2207	3/20/20	13
Maldives	3.2028	73.2207	3/21/20	13
Maldives	3.2028	73.2207	3/22/20	13
Maldives	3.2028	73.2207	3/23/20	13
Maldives	3.2028	73.2207	3/24/20	13
Maldives	3.2028	73.2207	3/25/20	13
Maldives	3.2028	73.2207	3/26/20	13
Maldives	3.2028	73.2207	3/27/20	16
Maldives	3.2028	73.2207	3/28/20	16
Maldives	3.2028	73.2207	3/29/20	17
Maldives	3.2028	73.2207	3/3/20	0
Maldives	3.2028	73.2207	3/30/20	17
Maldives	3.2028	73.2207	3/31/20	18
Maldives	3.2028	73.2207	3/4/20	0
Maldives	3.2028	73.2207	3/5/20	0
Maldives	3.2028	73.2207	3/6/20	0
Maldives	3.2028	73.2207	3/7/20	0
Maldives	3.2028	73.2207	3/8/20	4
Maldives	3.2028	73.2207	3/9/20	4
Maldives	3.2028	73.2207	4/1/20	19
Maldives	3.2028	73.2207	4/10/20	19
Maldives	3.2028	73.2207	4/11/20	19
Maldives	3.2028	73.2207	4/12/20	20
Maldives	3.2028	73.2207	4/13/20	20
Maldives	3.2028	73.2207	4/14/20	20
Maldives	3.2028	73.2207	4/15/20	22
Maldives	3.2028	73.2207	4/16/20	25
Maldives	3.2028	73.2207	4/2/20	19
Maldives	3.2028	73.2207	4/3/20	19
Maldives	3.2028	73.2207	4/4/20	19
Maldives	3.2028	73.2207	4/5/20	19
Maldives	3.2028	73.2207	4/6/20	19
Maldives	3.2028	73.2207	4/7/20	19
Maldives	3.2028	73.2207	4/8/20	19
Maldives	3.2028	73.2207	4/9/20	19
Mali	17.570692	-3.996166	1/22/20	0
Mali	17.570692	-3.996166	1/23/20	0
Mali	17.570692	-3.996166	1/24/20	0
Mali	17.570692	-3.996166	1/25/20	0
Mali	17.570692	-3.996166	1/26/20	0
Mali	17.570692	-3.996166	1/27/20	0
Mali	17.570692	-3.996166	1/28/20	0
Mali	17.570692	-3.996166	1/29/20	0
Mali	17.570692	-3.996166	1/30/20	0
Mali	17.570692	-3.996166	1/31/20	0
Mali	17.570692	-3.996166	2/1/20	0
Mali	17.570692	-3.996166	2/10/20	0
Mali	17.570692	-3.996166	2/11/20	0
Mali	17.570692	-3.996166	2/12/20	0
Mali	17.570692	-3.996166	2/13/20	0
Mali	17.570692	-3.996166	2/14/20	0
Mali	17.570692	-3.996166	2/15/20	0
Mali	17.570692	-3.996166	2/16/20	0
Mali	17.570692	-3.996166	2/17/20	0
Mali	17.570692	-3.996166	2/18/20	0
Mali	17.570692	-3.996166	2/19/20	0
Mali	17.570692	-3.996166	2/2/20	0
Mali	17.570692	-3.996166	2/20/20	0
Mali	17.570692	-3.996166	2/21/20	0
Mali	17.570692	-3.996166	2/22/20	0
Mali	17.570692	-3.996166	2/23/20	0
Mali	17.570692	-3.996166	2/24/20	0
Mali	17.570692	-3.996166	2/25/20	0
Mali	17.570692	-3.996166	2/26/20	0
Mali	17.570692	-3.996166	2/27/20	0
Mali	17.570692	-3.996166	2/28/20	0
Mali	17.570692	-3.996166	2/29/20	0
Mali	17.570692	-3.996166	2/3/20	0
Mali	17.570692	-3.996166	2/4/20	0
Mali	17.570692	-3.996166	2/5/20	0
Mali	17.570692	-3.996166	2/6/20	0
Mali	17.570692	-3.996166	2/7/20	0
Mali	17.570692	-3.996166	2/8/20	0
Mali	17.570692	-3.996166	2/9/20	0
Mali	17.570692	-3.996166	3/1/20	0
Mali	17.570692	-3.996166	3/10/20	0
Mali	17.570692	-3.996166	3/11/20	0
Mali	17.570692	-3.996166	3/12/20	0
Mali	17.570692	-3.996166	3/13/20	0
Mali	17.570692	-3.996166	3/14/20	0
Mali	17.570692	-3.996166	3/15/20	0
Mali	17.570692	-3.996166	3/16/20	0
Mali	17.570692	-3.996166	3/17/20	0
Mali	17.570692	-3.996166	3/18/20	0
Mali	17.570692	-3.996166	3/19/20	0
Mali	17.570692	-3.996166	3/2/20	0
Mali	17.570692	-3.996166	3/20/20	0
Mali	17.570692	-3.996166	3/21/20	0
Mali	17.570692	-3.996166	3/22/20	0
Mali	17.570692	-3.996166	3/23/20	0
Mali	17.570692	-3.996166	3/24/20	0
Mali	17.570692	-3.996166	3/25/20	2
Mali	17.570692	-3.996166	3/26/20	4
Mali	17.570692	-3.996166	3/27/20	11
Mali	17.570692	-3.996166	3/28/20	18
Mali	17.570692	-3.996166	3/29/20	18
Mali	17.570692	-3.996166	3/3/20	0
Mali	17.570692	-3.996166	3/30/20	25
Mali	17.570692	-3.996166	3/31/20	28
Mali	17.570692	-3.996166	3/4/20	0
Mali	17.570692	-3.996166	3/5/20	0
Mali	17.570692	-3.996166	3/6/20	0
Mali	17.570692	-3.996166	3/7/20	0
Mali	17.570692	-3.996166	3/8/20	0
Mali	17.570692	-3.996166	3/9/20	0
Mali	17.570692	-3.996166	4/1/20	31
Mali	17.570692	-3.996166	4/10/20	87
Mali	17.570692	-3.996166	4/11/20	87
Mali	17.570692	-3.996166	4/12/20	105
Mali	17.570692	-3.996166	4/13/20	123
Mali	17.570692	-3.996166	4/14/20	144
Mali	17.570692	-3.996166	4/15/20	148
Mali	17.570692	-3.996166	4/16/20	171
Mali	17.570692	-3.996166	4/2/20	36
Mali	17.570692	-3.996166	4/3/20	39
Mali	17.570692	-3.996166	4/4/20	41
Mali	17.570692	-3.996166	4/5/20	45
Mali	17.570692	-3.996166	4/6/20	47
Mali	17.570692	-3.996166	4/7/20	56
Mali	17.570692	-3.996166	4/8/20	59
Mali	17.570692	-3.996166	4/9/20	74
Malta	35.9375	14.3754	1/22/20	0
Malta	35.9375	14.3754	1/23/20	0
Malta	35.9375	14.3754	1/24/20	0
Malta	35.9375	14.3754	1/25/20	0
Malta	35.9375	14.3754	1/26/20	0
Malta	35.9375	14.3754	1/27/20	0
Malta	35.9375	14.3754	1/28/20	0
Malta	35.9375	14.3754	1/29/20	0
Malta	35.9375	14.3754	1/30/20	0
Malta	35.9375	14.3754	1/31/20	0
Malta	35.9375	14.3754	2/1/20	0
Malta	35.9375	14.3754	2/10/20	0
Malta	35.9375	14.3754	2/11/20	0
Malta	35.9375	14.3754	2/12/20	0
Malta	35.9375	14.3754	2/13/20	0
Malta	35.9375	14.3754	2/14/20	0
Malta	35.9375	14.3754	2/15/20	0
Malta	35.9375	14.3754	2/16/20	0
Malta	35.9375	14.3754	2/17/20	0
Malta	35.9375	14.3754	2/18/20	0
Malta	35.9375	14.3754	2/19/20	0
Malta	35.9375	14.3754	2/2/20	0
Malta	35.9375	14.3754	2/20/20	0
Malta	35.9375	14.3754	2/21/20	0
Malta	35.9375	14.3754	2/22/20	0
Malta	35.9375	14.3754	2/23/20	0
Malta	35.9375	14.3754	2/24/20	0
Malta	35.9375	14.3754	2/25/20	0
Malta	35.9375	14.3754	2/26/20	0
Malta	35.9375	14.3754	2/27/20	0
Malta	35.9375	14.3754	2/28/20	0
Malta	35.9375	14.3754	2/29/20	0
Malta	35.9375	14.3754	2/3/20	0
Malta	35.9375	14.3754	2/4/20	0
Malta	35.9375	14.3754	2/5/20	0
Malta	35.9375	14.3754	2/6/20	0
Malta	35.9375	14.3754	2/7/20	0
Malta	35.9375	14.3754	2/8/20	0
Malta	35.9375	14.3754	2/9/20	0
Malta	35.9375	14.3754	3/1/20	0
Malta	35.9375	14.3754	3/10/20	5
Malta	35.9375	14.3754	3/11/20	6
Malta	35.9375	14.3754	3/12/20	6
Malta	35.9375	14.3754	3/13/20	12
Malta	35.9375	14.3754	3/14/20	18
Malta	35.9375	14.3754	3/15/20	21
Malta	35.9375	14.3754	3/16/20	30
Malta	35.9375	14.3754	3/17/20	38
Malta	35.9375	14.3754	3/18/20	38
Malta	35.9375	14.3754	3/19/20	53
Malta	35.9375	14.3754	3/2/20	0
Malta	35.9375	14.3754	3/20/20	64
Malta	35.9375	14.3754	3/21/20	73
Malta	35.9375	14.3754	3/22/20	90
Malta	35.9375	14.3754	3/23/20	107
Malta	35.9375	14.3754	3/24/20	110
Malta	35.9375	14.3754	3/25/20	129
Malta	35.9375	14.3754	3/26/20	134
Malta	35.9375	14.3754	3/27/20	139
Malta	35.9375	14.3754	3/28/20	149
Malta	35.9375	14.3754	3/29/20	151
Malta	35.9375	14.3754	3/3/20	0
Malta	35.9375	14.3754	3/30/20	156
Malta	35.9375	14.3754	3/31/20	169
Malta	35.9375	14.3754	3/4/20	0
Malta	35.9375	14.3754	3/5/20	0
Malta	35.9375	14.3754	3/6/20	0
Malta	35.9375	14.3754	3/7/20	3
Malta	35.9375	14.3754	3/8/20	3
Malta	35.9375	14.3754	3/9/20	3
Malta	35.9375	14.3754	4/1/20	188
Malta	35.9375	14.3754	4/10/20	350
Malta	35.9375	14.3754	4/11/20	370
Malta	35.9375	14.3754	4/12/20	378
Malta	35.9375	14.3754	4/13/20	384
Malta	35.9375	14.3754	4/14/20	393
Malta	35.9375	14.3754	4/15/20	399
Malta	35.9375	14.3754	4/16/20	412
Malta	35.9375	14.3754	4/2/20	196
Malta	35.9375	14.3754	4/3/20	202
Malta	35.9375	14.3754	4/4/20	213
Malta	35.9375	14.3754	4/5/20	227
Malta	35.9375	14.3754	4/6/20	241
Malta	35.9375	14.3754	4/7/20	293
Malta	35.9375	14.3754	4/8/20	299
Malta	35.9375	14.3754	4/9/20	337
Mauritania	21.0079	10.9408	1/22/20	0
Mauritania	21.0079	10.9408	1/23/20	0
Mauritania	21.0079	10.9408	1/24/20	0
Mauritania	21.0079	10.9408	1/25/20	0
Mauritania	21.0079	10.9408	1/26/20	0
Mauritania	21.0079	10.9408	1/27/20	0
Mauritania	21.0079	10.9408	1/28/20	0
Mauritania	21.0079	10.9408	1/29/20	0
Mauritania	21.0079	10.9408	1/30/20	0
Mauritania	21.0079	10.9408	1/31/20	0
Mauritania	21.0079	10.9408	2/1/20	0
Mauritania	21.0079	10.9408	2/10/20	0
Mauritania	21.0079	10.9408	2/11/20	0
Mauritania	21.0079	10.9408	2/12/20	0
Mauritania	21.0079	10.9408	2/13/20	0
Mauritania	21.0079	10.9408	2/14/20	0
Mauritania	21.0079	10.9408	2/15/20	0
Mauritania	21.0079	10.9408	2/16/20	0
Mauritania	21.0079	10.9408	2/17/20	0
Mauritania	21.0079	10.9408	2/18/20	0
Mauritania	21.0079	10.9408	2/19/20	0
Mauritania	21.0079	10.9408	2/2/20	0
Mauritania	21.0079	10.9408	2/20/20	0
Mauritania	21.0079	10.9408	2/21/20	0
Mauritania	21.0079	10.9408	2/22/20	0
Mauritania	21.0079	10.9408	2/23/20	0
Mauritania	21.0079	10.9408	2/24/20	0
Mauritania	21.0079	10.9408	2/25/20	0
Mauritania	21.0079	10.9408	2/26/20	0
Mauritania	21.0079	10.9408	2/27/20	0
Mauritania	21.0079	10.9408	2/28/20	0
Mauritania	21.0079	10.9408	2/29/20	0
Mauritania	21.0079	10.9408	2/3/20	0
Mauritania	21.0079	10.9408	2/4/20	0
Mauritania	21.0079	10.9408	2/5/20	0
Mauritania	21.0079	10.9408	2/6/20	0
Mauritania	21.0079	10.9408	2/7/20	0
Mauritania	21.0079	10.9408	2/8/20	0
Mauritania	21.0079	10.9408	2/9/20	0
Mauritania	21.0079	10.9408	3/1/20	0
Mauritania	21.0079	10.9408	3/10/20	0
Mauritania	21.0079	10.9408	3/11/20	0
Mauritania	21.0079	10.9408	3/12/20	0
Mauritania	21.0079	10.9408	3/13/20	0
Mauritania	21.0079	10.9408	3/14/20	1
Mauritania	21.0079	10.9408	3/15/20	1
Mauritania	21.0079	10.9408	3/16/20	1
Mauritania	21.0079	10.9408	3/17/20	1
Mauritania	21.0079	10.9408	3/18/20	1
Mauritania	21.0079	10.9408	3/19/20	2
Mauritania	21.0079	10.9408	3/2/20	0
Mauritania	21.0079	10.9408	3/20/20	2
Mauritania	21.0079	10.9408	3/21/20	2
Mauritania	21.0079	10.9408	3/22/20	2
Mauritania	21.0079	10.9408	3/23/20	2
Mauritania	21.0079	10.9408	3/24/20	2
Mauritania	21.0079	10.9408	3/25/20	2
Mauritania	21.0079	10.9408	3/26/20	3
Mauritania	21.0079	10.9408	3/27/20	3
Mauritania	21.0079	10.9408	3/28/20	5
Mauritania	21.0079	10.9408	3/29/20	5
Mauritania	21.0079	10.9408	3/3/20	0
Mauritania	21.0079	10.9408	3/30/20	5
Mauritania	21.0079	10.9408	3/31/20	6
Mauritania	21.0079	10.9408	3/4/20	0
Mauritania	21.0079	10.9408	3/5/20	0
Mauritania	21.0079	10.9408	3/6/20	0
Mauritania	21.0079	10.9408	3/7/20	0
Mauritania	21.0079	10.9408	3/8/20	0
Mauritania	21.0079	10.9408	3/9/20	0
Mauritania	21.0079	10.9408	4/1/20	6
Mauritania	21.0079	10.9408	4/10/20	7
Mauritania	21.0079	10.9408	4/11/20	7
Mauritania	21.0079	10.9408	4/12/20	7
Mauritania	21.0079	10.9408	4/13/20	7
Mauritania	21.0079	10.9408	4/14/20	7
Mauritania	21.0079	10.9408	4/15/20	7
Mauritania	21.0079	10.9408	4/16/20	7
Mauritania	21.0079	10.9408	4/2/20	6
Mauritania	21.0079	10.9408	4/3/20	6
Mauritania	21.0079	10.9408	4/4/20	6
Mauritania	21.0079	10.9408	4/5/20	6
Mauritania	21.0079	10.9408	4/6/20	6
Mauritania	21.0079	10.9408	4/7/20	6
Mauritania	21.0079	10.9408	4/8/20	6
Mauritania	21.0079	10.9408	4/9/20	7
Mauritius	-20.2	57.5	1/22/20	0
Mauritius	-20.2	57.5	1/23/20	0
Mauritius	-20.2	57.5	1/24/20	0
Mauritius	-20.2	57.5	1/25/20	0
Mauritius	-20.2	57.5	1/26/20	0
Mauritius	-20.2	57.5	1/27/20	0
Mauritius	-20.2	57.5	1/28/20	0
Mauritius	-20.2	57.5	1/29/20	0
Mauritius	-20.2	57.5	1/30/20	0
Mauritius	-20.2	57.5	1/31/20	0
Mauritius	-20.2	57.5	2/1/20	0
Mauritius	-20.2	57.5	2/10/20	0
Mauritius	-20.2	57.5	2/11/20	0
Mauritius	-20.2	57.5	2/12/20	0
Mauritius	-20.2	57.5	2/13/20	0
Mauritius	-20.2	57.5	2/14/20	0
Mauritius	-20.2	57.5	2/15/20	0
Mauritius	-20.2	57.5	2/16/20	0
Mauritius	-20.2	57.5	2/17/20	0
Mauritius	-20.2	57.5	2/18/20	0
Mauritius	-20.2	57.5	2/19/20	0
Mauritius	-20.2	57.5	2/2/20	0
Mauritius	-20.2	57.5	2/20/20	0
Mauritius	-20.2	57.5	2/21/20	0
Mauritius	-20.2	57.5	2/22/20	0
Mauritius	-20.2	57.5	2/23/20	0
Mauritius	-20.2	57.5	2/24/20	0
Mauritius	-20.2	57.5	2/25/20	0
Mauritius	-20.2	57.5	2/26/20	0
Mauritius	-20.2	57.5	2/27/20	0
Mauritius	-20.2	57.5	2/28/20	0
Mauritius	-20.2	57.5	2/29/20	0
Mauritius	-20.2	57.5	2/3/20	0
Mauritius	-20.2	57.5	2/4/20	0
Mauritius	-20.2	57.5	2/5/20	0
Mauritius	-20.2	57.5	2/6/20	0
Mauritius	-20.2	57.5	2/7/20	0
Mauritius	-20.2	57.5	2/8/20	0
Mauritius	-20.2	57.5	2/9/20	0
Mauritius	-20.2	57.5	3/1/20	0
Mauritius	-20.2	57.5	3/10/20	0
Mauritius	-20.2	57.5	3/11/20	0
Mauritius	-20.2	57.5	3/12/20	0
Mauritius	-20.2	57.5	3/13/20	0
Mauritius	-20.2	57.5	3/14/20	0
Mauritius	-20.2	57.5	3/15/20	0
Mauritius	-20.2	57.5	3/16/20	0
Mauritius	-20.2	57.5	3/17/20	0
Mauritius	-20.2	57.5	3/18/20	3
Mauritius	-20.2	57.5	3/19/20	3
Mauritius	-20.2	57.5	3/2/20	0
Mauritius	-20.2	57.5	3/20/20	12
Mauritius	-20.2	57.5	3/21/20	14
Mauritius	-20.2	57.5	3/22/20	28
Mauritius	-20.2	57.5	3/23/20	36
Mauritius	-20.2	57.5	3/24/20	42
Mauritius	-20.2	57.5	3/25/20	48
Mauritius	-20.2	57.5	3/26/20	81
Mauritius	-20.2	57.5	3/27/20	94
Mauritius	-20.2	57.5	3/28/20	102
Mauritius	-20.2	57.5	3/29/20	107
Mauritius	-20.2	57.5	3/3/20	0
Mauritius	-20.2	57.5	3/30/20	128
Mauritius	-20.2	57.5	3/31/20	143
Mauritius	-20.2	57.5	3/4/20	0
Mauritius	-20.2	57.5	3/5/20	0
Mauritius	-20.2	57.5	3/6/20	0
Mauritius	-20.2	57.5	3/7/20	0
Mauritius	-20.2	57.5	3/8/20	0
Mauritius	-20.2	57.5	3/9/20	0
Mauritius	-20.2	57.5	4/1/20	161
Mauritius	-20.2	57.5	4/10/20	318
Mauritius	-20.2	57.5	4/11/20	319
Mauritius	-20.2	57.5	4/12/20	324
Mauritius	-20.2	57.5	4/13/20	324
Mauritius	-20.2	57.5	4/14/20	324
Mauritius	-20.2	57.5	4/15/20	324
Mauritius	-20.2	57.5	4/16/20	324
Mauritius	-20.2	57.5	4/2/20	169
Mauritius	-20.2	57.5	4/3/20	186
Mauritius	-20.2	57.5	4/4/20	196
Mauritius	-20.2	57.5	4/5/20	227
Mauritius	-20.2	57.5	4/6/20	244
Mauritius	-20.2	57.5	4/7/20	268
Mauritius	-20.2	57.5	4/8/20	273
Mauritius	-20.2	57.5	4/9/20	314
Mexico	23.6345	-102.5528	1/22/20	0
Mexico	23.6345	-102.5528	1/23/20	0
Mexico	23.6345	-102.5528	1/24/20	0
Mexico	23.6345	-102.5528	1/25/20	0
Mexico	23.6345	-102.5528	1/26/20	0
Mexico	23.6345	-102.5528	1/27/20	0
Mexico	23.6345	-102.5528	1/28/20	0
Mexico	23.6345	-102.5528	1/29/20	0
Mexico	23.6345	-102.5528	1/30/20	0
Mexico	23.6345	-102.5528	1/31/20	0
Mexico	23.6345	-102.5528	2/1/20	0
Mexico	23.6345	-102.5528	2/10/20	0
Mexico	23.6345	-102.5528	2/11/20	0
Mexico	23.6345	-102.5528	2/12/20	0
Mexico	23.6345	-102.5528	2/13/20	0
Mexico	23.6345	-102.5528	2/14/20	0
Mexico	23.6345	-102.5528	2/15/20	0
Mexico	23.6345	-102.5528	2/16/20	0
Mexico	23.6345	-102.5528	2/17/20	0
Mexico	23.6345	-102.5528	2/18/20	0
Mexico	23.6345	-102.5528	2/19/20	0
Mexico	23.6345	-102.5528	2/2/20	0
Mexico	23.6345	-102.5528	2/20/20	0
Mexico	23.6345	-102.5528	2/21/20	0
Mexico	23.6345	-102.5528	2/22/20	0
Mexico	23.6345	-102.5528	2/23/20	0
Mexico	23.6345	-102.5528	2/24/20	0
Mexico	23.6345	-102.5528	2/25/20	0
Mexico	23.6345	-102.5528	2/26/20	0
Mexico	23.6345	-102.5528	2/27/20	0
Mexico	23.6345	-102.5528	2/28/20	1
Mexico	23.6345	-102.5528	2/29/20	4
Mexico	23.6345	-102.5528	2/3/20	0
Mexico	23.6345	-102.5528	2/4/20	0
Mexico	23.6345	-102.5528	2/5/20	0
Mexico	23.6345	-102.5528	2/6/20	0
Mexico	23.6345	-102.5528	2/7/20	0
Mexico	23.6345	-102.5528	2/8/20	0
Mexico	23.6345	-102.5528	2/9/20	0
Mexico	23.6345	-102.5528	3/1/20	5
Mexico	23.6345	-102.5528	3/10/20	7
Mexico	23.6345	-102.5528	3/11/20	8
Mexico	23.6345	-102.5528	3/12/20	12
Mexico	23.6345	-102.5528	3/13/20	12
Mexico	23.6345	-102.5528	3/14/20	26
Mexico	23.6345	-102.5528	3/15/20	41
Mexico	23.6345	-102.5528	3/16/20	53
Mexico	23.6345	-102.5528	3/17/20	82
Mexico	23.6345	-102.5528	3/18/20	93
Mexico	23.6345	-102.5528	3/19/20	118
Mexico	23.6345	-102.5528	3/2/20	5
Mexico	23.6345	-102.5528	3/20/20	164
Mexico	23.6345	-102.5528	3/21/20	203
Mexico	23.6345	-102.5528	3/22/20	251
Mexico	23.6345	-102.5528	3/23/20	316
Mexico	23.6345	-102.5528	3/24/20	367
Mexico	23.6345	-102.5528	3/25/20	405
Mexico	23.6345	-102.5528	3/26/20	475
Mexico	23.6345	-102.5528	3/27/20	585
Mexico	23.6345	-102.5528	3/28/20	717
Mexico	23.6345	-102.5528	3/29/20	848
Mexico	23.6345	-102.5528	3/3/20	5
Mexico	23.6345	-102.5528	3/30/20	993
Mexico	23.6345	-102.5528	3/31/20	1094
Mexico	23.6345	-102.5528	3/4/20	5
Mexico	23.6345	-102.5528	3/5/20	5
Mexico	23.6345	-102.5528	3/6/20	6
Mexico	23.6345	-102.5528	3/7/20	6
Mexico	23.6345	-102.5528	3/8/20	7
Mexico	23.6345	-102.5528	3/9/20	7
Mexico	23.6345	-102.5528	4/1/20	1215
Mexico	23.6345	-102.5528	4/10/20	3441
Mexico	23.6345	-102.5528	4/11/20	3844
Mexico	23.6345	-102.5528	4/12/20	4219
Mexico	23.6345	-102.5528	4/13/20	4661
Mexico	23.6345	-102.5528	4/14/20	5014
Mexico	23.6345	-102.5528	4/15/20	5399
Mexico	23.6345	-102.5528	4/16/20	5847
Mexico	23.6345	-102.5528	4/2/20	1378
Mexico	23.6345	-102.5528	4/3/20	1510
Mexico	23.6345	-102.5528	4/4/20	1688
Mexico	23.6345	-102.5528	4/5/20	1890
Mexico	23.6345	-102.5528	4/6/20	2143
Mexico	23.6345	-102.5528	4/7/20	2439
Mexico	23.6345	-102.5528	4/8/20	2785
Mexico	23.6345	-102.5528	4/9/20	3181
Moldova	47.4116	28.3699	1/22/20	0
Moldova	47.4116	28.3699	1/23/20	0
Moldova	47.4116	28.3699	1/24/20	0
Moldova	47.4116	28.3699	1/25/20	0
Moldova	47.4116	28.3699	1/26/20	0
Moldova	47.4116	28.3699	1/27/20	0
Moldova	47.4116	28.3699	1/28/20	0
Moldova	47.4116	28.3699	1/29/20	0
Moldova	47.4116	28.3699	1/30/20	0
Moldova	47.4116	28.3699	1/31/20	0
Moldova	47.4116	28.3699	2/1/20	0
Moldova	47.4116	28.3699	2/10/20	0
Moldova	47.4116	28.3699	2/11/20	0
Moldova	47.4116	28.3699	2/12/20	0
Moldova	47.4116	28.3699	2/13/20	0
Moldova	47.4116	28.3699	2/14/20	0
Moldova	47.4116	28.3699	2/15/20	0
Moldova	47.4116	28.3699	2/16/20	0
Moldova	47.4116	28.3699	2/17/20	0
Moldova	47.4116	28.3699	2/18/20	0
Moldova	47.4116	28.3699	2/19/20	0
Moldova	47.4116	28.3699	2/2/20	0
Moldova	47.4116	28.3699	2/20/20	0
Moldova	47.4116	28.3699	2/21/20	0
Moldova	47.4116	28.3699	2/22/20	0
Moldova	47.4116	28.3699	2/23/20	0
Moldova	47.4116	28.3699	2/24/20	0
Moldova	47.4116	28.3699	2/25/20	0
Moldova	47.4116	28.3699	2/26/20	0
Moldova	47.4116	28.3699	2/27/20	0
Moldova	47.4116	28.3699	2/28/20	0
Moldova	47.4116	28.3699	2/29/20	0
Moldova	47.4116	28.3699	2/3/20	0
Moldova	47.4116	28.3699	2/4/20	0
Moldova	47.4116	28.3699	2/5/20	0
Moldova	47.4116	28.3699	2/6/20	0
Moldova	47.4116	28.3699	2/7/20	0
Moldova	47.4116	28.3699	2/8/20	0
Moldova	47.4116	28.3699	2/9/20	0
Moldova	47.4116	28.3699	3/1/20	0
Moldova	47.4116	28.3699	3/10/20	3
Moldova	47.4116	28.3699	3/11/20	3
Moldova	47.4116	28.3699	3/12/20	3
Moldova	47.4116	28.3699	3/13/20	6
Moldova	47.4116	28.3699	3/14/20	12
Moldova	47.4116	28.3699	3/15/20	23
Moldova	47.4116	28.3699	3/16/20	23
Moldova	47.4116	28.3699	3/17/20	30
Moldova	47.4116	28.3699	3/18/20	30
Moldova	47.4116	28.3699	3/19/20	49
Moldova	47.4116	28.3699	3/2/20	0
Moldova	47.4116	28.3699	3/20/20	66
Moldova	47.4116	28.3699	3/21/20	80
Moldova	47.4116	28.3699	3/22/20	94
Moldova	47.4116	28.3699	3/23/20	109
Moldova	47.4116	28.3699	3/24/20	125
Moldova	47.4116	28.3699	3/25/20	149
Moldova	47.4116	28.3699	3/26/20	177
Moldova	47.4116	28.3699	3/27/20	199
Moldova	47.4116	28.3699	3/28/20	231
Moldova	47.4116	28.3699	3/29/20	263
Moldova	47.4116	28.3699	3/3/20	0
Moldova	47.4116	28.3699	3/30/20	298
Moldova	47.4116	28.3699	3/31/20	353
Moldova	47.4116	28.3699	3/4/20	0
Moldova	47.4116	28.3699	3/5/20	0
Moldova	47.4116	28.3699	3/6/20	0
Moldova	47.4116	28.3699	3/7/20	0
Moldova	47.4116	28.3699	3/8/20	1
Moldova	47.4116	28.3699	3/9/20	1
Moldova	47.4116	28.3699	4/1/20	423
Moldova	47.4116	28.3699	4/10/20	1438
Moldova	47.4116	28.3699	4/11/20	1560
Moldova	47.4116	28.3699	4/12/20	1662
Moldova	47.4116	28.3699	4/13/20	1712
Moldova	47.4116	28.3699	4/14/20	1934
Moldova	47.4116	28.3699	4/15/20	2049
Moldova	47.4116	28.3699	4/16/20	2154
Moldova	47.4116	28.3699	4/2/20	505
Moldova	47.4116	28.3699	4/3/20	591
Moldova	47.4116	28.3699	4/4/20	752
Moldova	47.4116	28.3699	4/5/20	864
Moldova	47.4116	28.3699	4/6/20	965
Moldova	47.4116	28.3699	4/7/20	1056
Moldova	47.4116	28.3699	4/8/20	1174
Moldova	47.4116	28.3699	4/9/20	1289
Monaco	43.7333	7.4167	1/22/20	0
Monaco	43.7333	7.4167	1/23/20	0
Monaco	43.7333	7.4167	1/24/20	0
Monaco	43.7333	7.4167	1/25/20	0
Monaco	43.7333	7.4167	1/26/20	0
Monaco	43.7333	7.4167	1/27/20	0
Monaco	43.7333	7.4167	1/28/20	0
Monaco	43.7333	7.4167	1/29/20	0
Monaco	43.7333	7.4167	1/30/20	0
Monaco	43.7333	7.4167	1/31/20	0
Monaco	43.7333	7.4167	2/1/20	0
Monaco	43.7333	7.4167	2/10/20	0
Monaco	43.7333	7.4167	2/11/20	0
Monaco	43.7333	7.4167	2/12/20	0
Monaco	43.7333	7.4167	2/13/20	0
Monaco	43.7333	7.4167	2/14/20	0
Monaco	43.7333	7.4167	2/15/20	0
Monaco	43.7333	7.4167	2/16/20	0
Monaco	43.7333	7.4167	2/17/20	0
Monaco	43.7333	7.4167	2/18/20	0
Monaco	43.7333	7.4167	2/19/20	0
