country	Lat	Long	date	Recovered from COVID-19 (no.)
Korea, South	36	128	4/1/20	5567
Korea, South	36	128	4/10/20	7117
Korea, South	36	128	4/11/20	7243
Korea, South	36	128	4/12/20	7368
Korea, South	36	128	4/13/20	7447
Korea, South	36	128	4/14/20	7534
Korea, South	36	128	4/15/20	7616
Korea, South	36	128	4/16/20	7757
Korea, South	36	128	4/2/20	5828
Korea, South	36	128	4/3/20	6021
Korea, South	36	128	4/4/20	6325
Korea, South	36	128	4/5/20	6463
Korea, South	36	128	4/6/20	6598
Korea, South	36	128	4/7/20	6694
Korea, South	36	128	4/8/20	6776
Korea, South	36	128	4/9/20	6973
Kosovo	42.602636	20.902977	1/22/20	0
Kosovo	42.602636	20.902977	1/23/20	0
Kosovo	42.602636	20.902977	1/24/20	0
Kosovo	42.602636	20.902977	1/25/20	0
Kosovo	42.602636	20.902977	1/26/20	0
Kosovo	42.602636	20.902977	1/27/20	0
Kosovo	42.602636	20.902977	1/28/20	0
Kosovo	42.602636	20.902977	1/29/20	0
Kosovo	42.602636	20.902977	1/30/20	0
Kosovo	42.602636	20.902977	1/31/20	0
Kosovo	42.602636	20.902977	2/1/20	0
Kosovo	42.602636	20.902977	2/10/20	0
Kosovo	42.602636	20.902977	2/11/20	0
Kosovo	42.602636	20.902977	2/12/20	0
Kosovo	42.602636	20.902977	2/13/20	0
Kosovo	42.602636	20.902977	2/14/20	0
Kosovo	42.602636	20.902977	2/15/20	0
Kosovo	42.602636	20.902977	2/16/20	0
Kosovo	42.602636	20.902977	2/17/20	0
Kosovo	42.602636	20.902977	2/18/20	0
Kosovo	42.602636	20.902977	2/19/20	0
Kosovo	42.602636	20.902977	2/2/20	0
Kosovo	42.602636	20.902977	2/20/20	0
Kosovo	42.602636	20.902977	2/21/20	0
Kosovo	42.602636	20.902977	2/22/20	0
Kosovo	42.602636	20.902977	2/23/20	0
Kosovo	42.602636	20.902977	2/24/20	0
Kosovo	42.602636	20.902977	2/25/20	0
Kosovo	42.602636	20.902977	2/26/20	0
Kosovo	42.602636	20.902977	2/27/20	0
Kosovo	42.602636	20.902977	2/28/20	0
Kosovo	42.602636	20.902977	2/29/20	0
Kosovo	42.602636	20.902977	2/3/20	0
Kosovo	42.602636	20.902977	2/4/20	0
Kosovo	42.602636	20.902977	2/5/20	0
Kosovo	42.602636	20.902977	2/6/20	0
Kosovo	42.602636	20.902977	2/7/20	0
Kosovo	42.602636	20.902977	2/8/20	0
Kosovo	42.602636	20.902977	2/9/20	0
Kosovo	42.602636	20.902977	3/1/20	0
Kosovo	42.602636	20.902977	3/10/20	0
Kosovo	42.602636	20.902977	3/11/20	0
Kosovo	42.602636	20.902977	3/12/20	0
Kosovo	42.602636	20.902977	3/13/20	0
Kosovo	42.602636	20.902977	3/14/20	0
Kosovo	42.602636	20.902977	3/15/20	0
Kosovo	42.602636	20.902977	3/16/20	0
Kosovo	42.602636	20.902977	3/17/20	0
Kosovo	42.602636	20.902977	3/18/20	0
Kosovo	42.602636	20.902977	3/19/20	0
Kosovo	42.602636	20.902977	3/2/20	0
Kosovo	42.602636	20.902977	3/20/20	0
Kosovo	42.602636	20.902977	3/21/20	0
Kosovo	42.602636	20.902977	3/22/20	0
Kosovo	42.602636	20.902977	3/23/20	0
Kosovo	42.602636	20.902977	3/24/20	0
Kosovo	42.602636	20.902977	3/25/20	0
Kosovo	42.602636	20.902977	3/26/20	0
Kosovo	42.602636	20.902977	3/27/20	1
Kosovo	42.602636	20.902977	3/28/20	1
Kosovo	42.602636	20.902977	3/29/20	1
Kosovo	42.602636	20.902977	3/3/20	0
Kosovo	42.602636	20.902977	3/30/20	1
Kosovo	42.602636	20.902977	3/31/20	6
Kosovo	42.602636	20.902977	3/4/20	0
Kosovo	42.602636	20.902977	3/5/20	0
Kosovo	42.602636	20.902977	3/6/20	0
Kosovo	42.602636	20.902977	3/7/20	0
Kosovo	42.602636	20.902977	3/8/20	0
Kosovo	42.602636	20.902977	3/9/20	0
Kosovo	42.602636	20.902977	4/1/20	10
Kosovo	42.602636	20.902977	4/10/20	52
Kosovo	42.602636	20.902977	4/11/20	58
Kosovo	42.602636	20.902977	4/12/20	58
Kosovo	42.602636	20.902977	4/13/20	58
Kosovo	42.602636	20.902977	4/14/20	66
Kosovo	42.602636	20.902977	4/15/20	66
Kosovo	42.602636	20.902977	4/16/20	79
Kosovo	42.602636	20.902977	4/2/20	10
Kosovo	42.602636	20.902977	4/3/20	10
Kosovo	42.602636	20.902977	4/4/20	16
Kosovo	42.602636	20.902977	4/5/20	23
Kosovo	42.602636	20.902977	4/6/20	23
Kosovo	42.602636	20.902977	4/7/20	24
Kosovo	42.602636	20.902977	4/8/20	30
Kosovo	42.602636	20.902977	4/9/20	30
Kuwait	29.5	47.75	1/22/20	0
Kuwait	29.5	47.75	1/23/20	0
Kuwait	29.5	47.75	1/24/20	0
Kuwait	29.5	47.75	1/25/20	0
Kuwait	29.5	47.75	1/26/20	0
Kuwait	29.5	47.75	1/27/20	0
Kuwait	29.5	47.75	1/28/20	0
Kuwait	29.5	47.75	1/29/20	0
Kuwait	29.5	47.75	1/30/20	0
Kuwait	29.5	47.75	1/31/20	0
Kuwait	29.5	47.75	2/1/20	0
Kuwait	29.5	47.75	2/10/20	0
Kuwait	29.5	47.75	2/11/20	0
Kuwait	29.5	47.75	2/12/20	0
Kuwait	29.5	47.75	2/13/20	0
Kuwait	29.5	47.75	2/14/20	0
Kuwait	29.5	47.75	2/15/20	0
Kuwait	29.5	47.75	2/16/20	0
Kuwait	29.5	47.75	2/17/20	0
Kuwait	29.5	47.75	2/18/20	0
Kuwait	29.5	47.75	2/19/20	0
Kuwait	29.5	47.75	2/2/20	0
Kuwait	29.5	47.75	2/20/20	0
Kuwait	29.5	47.75	2/21/20	0
Kuwait	29.5	47.75	2/22/20	0
Kuwait	29.5	47.75	2/23/20	0
Kuwait	29.5	47.75	2/24/20	0
Kuwait	29.5	47.75	2/25/20	0
Kuwait	29.5	47.75	2/26/20	0
Kuwait	29.5	47.75	2/27/20	0
Kuwait	29.5	47.75	2/28/20	0
Kuwait	29.5	47.75	2/29/20	0
Kuwait	29.5	47.75	2/3/20	0
Kuwait	29.5	47.75	2/4/20	0
Kuwait	29.5	47.75	2/5/20	0
Kuwait	29.5	47.75	2/6/20	0
Kuwait	29.5	47.75	2/7/20	0
Kuwait	29.5	47.75	2/8/20	0
Kuwait	29.5	47.75	2/9/20	0
Kuwait	29.5	47.75	3/1/20	0
Kuwait	29.5	47.75	3/10/20	1
Kuwait	29.5	47.75	3/11/20	2
Kuwait	29.5	47.75	3/12/20	5
Kuwait	29.5	47.75	3/13/20	5
Kuwait	29.5	47.75	3/14/20	5
Kuwait	29.5	47.75	3/15/20	5
Kuwait	29.5	47.75	3/16/20	9
Kuwait	29.5	47.75	3/17/20	9
Kuwait	29.5	47.75	3/18/20	15
Kuwait	29.5	47.75	3/19/20	18
Kuwait	29.5	47.75	3/2/20	0
Kuwait	29.5	47.75	3/20/20	18
Kuwait	29.5	47.75	3/21/20	27
Kuwait	29.5	47.75	3/22/20	27
Kuwait	29.5	47.75	3/23/20	27
Kuwait	29.5	47.75	3/24/20	39
Kuwait	29.5	47.75	3/25/20	43
Kuwait	29.5	47.75	3/26/20	49
Kuwait	29.5	47.75	3/27/20	57
Kuwait	29.5	47.75	3/28/20	64
Kuwait	29.5	47.75	3/29/20	67
Kuwait	29.5	47.75	3/3/20	0
Kuwait	29.5	47.75	3/30/20	72
Kuwait	29.5	47.75	3/31/20	73
Kuwait	29.5	47.75	3/4/20	0
Kuwait	29.5	47.75	3/5/20	0
Kuwait	29.5	47.75	3/6/20	0
Kuwait	29.5	47.75	3/7/20	0
Kuwait	29.5	47.75	3/8/20	1
Kuwait	29.5	47.75	3/9/20	1
Kuwait	29.5	47.75	4/1/20	80
Kuwait	29.5	47.75	4/10/20	123
Kuwait	29.5	47.75	4/11/20	133
Kuwait	29.5	47.75	4/12/20	142
Kuwait	29.5	47.75	4/13/20	150
Kuwait	29.5	47.75	4/14/20	176
Kuwait	29.5	47.75	4/15/20	206
Kuwait	29.5	47.75	4/16/20	225
Kuwait	29.5	47.75	4/2/20	81
Kuwait	29.5	47.75	4/3/20	82
Kuwait	29.5	47.75	4/4/20	93
Kuwait	29.5	47.75	4/5/20	99
Kuwait	29.5	47.75	4/6/20	103
Kuwait	29.5	47.75	4/7/20	105
Kuwait	29.5	47.75	4/8/20	111
Kuwait	29.5	47.75	4/9/20	111
Kyrgyzstan	41.2044	74.7661	1/22/20	0
Kyrgyzstan	41.2044	74.7661	1/23/20	0
Kyrgyzstan	41.2044	74.7661	1/24/20	0
Kyrgyzstan	41.2044	74.7661	1/25/20	0
Kyrgyzstan	41.2044	74.7661	1/26/20	0
Kyrgyzstan	41.2044	74.7661	1/27/20	0
Kyrgyzstan	41.2044	74.7661	1/28/20	0
Kyrgyzstan	41.2044	74.7661	1/29/20	0
Kyrgyzstan	41.2044	74.7661	1/30/20	0
Kyrgyzstan	41.2044	74.7661	1/31/20	0
Kyrgyzstan	41.2044	74.7661	2/1/20	0
Kyrgyzstan	41.2044	74.7661	2/10/20	0
Kyrgyzstan	41.2044	74.7661	2/11/20	0
Kyrgyzstan	41.2044	74.7661	2/12/20	0
Kyrgyzstan	41.2044	74.7661	2/13/20	0
Kyrgyzstan	41.2044	74.7661	2/14/20	0
Kyrgyzstan	41.2044	74.7661	2/15/20	0
Kyrgyzstan	41.2044	74.7661	2/16/20	0
Kyrgyzstan	41.2044	74.7661	2/17/20	0
Kyrgyzstan	41.2044	74.7661	2/18/20	0
Kyrgyzstan	41.2044	74.7661	2/19/20	0
Kyrgyzstan	41.2044	74.7661	2/2/20	0
Kyrgyzstan	41.2044	74.7661	2/20/20	0
Kyrgyzstan	41.2044	74.7661	2/21/20	0
Kyrgyzstan	41.2044	74.7661	2/22/20	0
Kyrgyzstan	41.2044	74.7661	2/23/20	0
Kyrgyzstan	41.2044	74.7661	2/24/20	0
Kyrgyzstan	41.2044	74.7661	2/25/20	0
Kyrgyzstan	41.2044	74.7661	2/26/20	0
Kyrgyzstan	41.2044	74.7661	2/27/20	0
Kyrgyzstan	41.2044	74.7661	2/28/20	0
Kyrgyzstan	41.2044	74.7661	2/29/20	0
Kyrgyzstan	41.2044	74.7661	2/3/20	0
Kyrgyzstan	41.2044	74.7661	2/4/20	0
Kyrgyzstan	41.2044	74.7661	2/5/20	0
Kyrgyzstan	41.2044	74.7661	2/6/20	0
Kyrgyzstan	41.2044	74.7661	2/7/20	0
Kyrgyzstan	41.2044	74.7661	2/8/20	0
Kyrgyzstan	41.2044	74.7661	2/9/20	0
Kyrgyzstan	41.2044	74.7661	3/1/20	0
Kyrgyzstan	41.2044	74.7661	3/10/20	0
Kyrgyzstan	41.2044	74.7661	3/11/20	0
Kyrgyzstan	41.2044	74.7661	3/12/20	0
Kyrgyzstan	41.2044	74.7661	3/13/20	0
Kyrgyzstan	41.2044	74.7661	3/14/20	0
Kyrgyzstan	41.2044	74.7661	3/15/20	0
Kyrgyzstan	41.2044	74.7661	3/16/20	0
Kyrgyzstan	41.2044	74.7661	3/17/20	0
Kyrgyzstan	41.2044	74.7661	3/18/20	0
Kyrgyzstan	41.2044	74.7661	3/19/20	0
Kyrgyzstan	41.2044	74.7661	3/2/20	0
Kyrgyzstan	41.2044	74.7661	3/20/20	0
Kyrgyzstan	41.2044	74.7661	3/21/20	0
Kyrgyzstan	41.2044	74.7661	3/22/20	0
Kyrgyzstan	41.2044	74.7661	3/23/20	0
Kyrgyzstan	41.2044	74.7661	3/24/20	0
Kyrgyzstan	41.2044	74.7661	3/25/20	0
Kyrgyzstan	41.2044	74.7661	3/26/20	0
Kyrgyzstan	41.2044	74.7661	3/27/20	0
Kyrgyzstan	41.2044	74.7661	3/28/20	0
Kyrgyzstan	41.2044	74.7661	3/29/20	0
Kyrgyzstan	41.2044	74.7661	3/3/20	0
Kyrgyzstan	41.2044	74.7661	3/30/20	3
Kyrgyzstan	41.2044	74.7661	3/31/20	3
Kyrgyzstan	41.2044	74.7661	3/4/20	0
Kyrgyzstan	41.2044	74.7661	3/5/20	0
Kyrgyzstan	41.2044	74.7661	3/6/20	0
Kyrgyzstan	41.2044	74.7661	3/7/20	0
Kyrgyzstan	41.2044	74.7661	3/8/20	0
Kyrgyzstan	41.2044	74.7661	3/9/20	0
Kyrgyzstan	41.2044	74.7661	4/1/20	3
Kyrgyzstan	41.2044	74.7661	4/10/20	35
Kyrgyzstan	41.2044	74.7661	4/11/20	44
Kyrgyzstan	41.2044	74.7661	4/12/20	54
Kyrgyzstan	41.2044	74.7661	4/13/20	67
Kyrgyzstan	41.2044	74.7661	4/14/20	71
Kyrgyzstan	41.2044	74.7661	4/15/20	78
Kyrgyzstan	41.2044	74.7661	4/16/20	91
Kyrgyzstan	41.2044	74.7661	4/2/20	5
Kyrgyzstan	41.2044	74.7661	4/3/20	6
Kyrgyzstan	41.2044	74.7661	4/4/20	9
Kyrgyzstan	41.2044	74.7661	4/5/20	9
Kyrgyzstan	41.2044	74.7661	4/6/20	33
Kyrgyzstan	41.2044	74.7661	4/7/20	33
Kyrgyzstan	41.2044	74.7661	4/8/20	33
Kyrgyzstan	41.2044	74.7661	4/9/20	35
Laos	19.85627	102.495496	1/22/20	0
Laos	19.85627	102.495496	1/23/20	0
Laos	19.85627	102.495496	1/24/20	0
Laos	19.85627	102.495496	1/25/20	0
Laos	19.85627	102.495496	1/26/20	0
Laos	19.85627	102.495496	1/27/20	0
Laos	19.85627	102.495496	1/28/20	0
Laos	19.85627	102.495496	1/29/20	0
Laos	19.85627	102.495496	1/30/20	0
Laos	19.85627	102.495496	1/31/20	0
Laos	19.85627	102.495496	2/1/20	0
Laos	19.85627	102.495496	2/10/20	0
Laos	19.85627	102.495496	2/11/20	0
Laos	19.85627	102.495496	2/12/20	0
Laos	19.85627	102.495496	2/13/20	0
Laos	19.85627	102.495496	2/14/20	0
Laos	19.85627	102.495496	2/15/20	0
Laos	19.85627	102.495496	2/16/20	0
Laos	19.85627	102.495496	2/17/20	0
Laos	19.85627	102.495496	2/18/20	0
Laos	19.85627	102.495496	2/19/20	0
Laos	19.85627	102.495496	2/2/20	0
Laos	19.85627	102.495496	2/20/20	0
Laos	19.85627	102.495496	2/21/20	0
Laos	19.85627	102.495496	2/22/20	0
Laos	19.85627	102.495496	2/23/20	0
Laos	19.85627	102.495496	2/24/20	0
Laos	19.85627	102.495496	2/25/20	0
Laos	19.85627	102.495496	2/26/20	0
Laos	19.85627	102.495496	2/27/20	0
Laos	19.85627	102.495496	2/28/20	0
Laos	19.85627	102.495496	2/29/20	0
Laos	19.85627	102.495496	2/3/20	0
Laos	19.85627	102.495496	2/4/20	0
Laos	19.85627	102.495496	2/5/20	0
Laos	19.85627	102.495496	2/6/20	0
Laos	19.85627	102.495496	2/7/20	0
Laos	19.85627	102.495496	2/8/20	0
Laos	19.85627	102.495496	2/9/20	0
Laos	19.85627	102.495496	3/1/20	0
Laos	19.85627	102.495496	3/10/20	0
Laos	19.85627	102.495496	3/11/20	0
Laos	19.85627	102.495496	3/12/20	0
Laos	19.85627	102.495496	3/13/20	0
Laos	19.85627	102.495496	3/14/20	0
Laos	19.85627	102.495496	3/15/20	0
Laos	19.85627	102.495496	3/16/20	0
Laos	19.85627	102.495496	3/17/20	0
Laos	19.85627	102.495496	3/18/20	0
Laos	19.85627	102.495496	3/19/20	0
Laos	19.85627	102.495496	3/2/20	0
Laos	19.85627	102.495496	3/20/20	0
Laos	19.85627	102.495496	3/21/20	0
Laos	19.85627	102.495496	3/22/20	0
Laos	19.85627	102.495496	3/23/20	0
Laos	19.85627	102.495496	3/24/20	0
Laos	19.85627	102.495496	3/25/20	0
Laos	19.85627	102.495496	3/26/20	0
Laos	19.85627	102.495496	3/27/20	0
Laos	19.85627	102.495496	3/28/20	0
Laos	19.85627	102.495496	3/29/20	0
Laos	19.85627	102.495496	3/3/20	0
Laos	19.85627	102.495496	3/30/20	0
Laos	19.85627	102.495496	3/31/20	0
Laos	19.85627	102.495496	3/4/20	0
Laos	19.85627	102.495496	3/5/20	0
Laos	19.85627	102.495496	3/6/20	0
Laos	19.85627	102.495496	3/7/20	0
Laos	19.85627	102.495496	3/8/20	0
Laos	19.85627	102.495496	3/9/20	0
Laos	19.85627	102.495496	4/1/20	0
Laos	19.85627	102.495496	4/10/20	0
Laos	19.85627	102.495496	4/11/20	0
Laos	19.85627	102.495496	4/12/20	0
Laos	19.85627	102.495496	4/13/20	0
Laos	19.85627	102.495496	4/14/20	1
Laos	19.85627	102.495496	4/15/20	1
Laos	19.85627	102.495496	4/16/20	2
Laos	19.85627	102.495496	4/2/20	0
Laos	19.85627	102.495496	4/3/20	0
Laos	19.85627	102.495496	4/4/20	0
Laos	19.85627	102.495496	4/5/20	0
Laos	19.85627	102.495496	4/6/20	0
Laos	19.85627	102.495496	4/7/20	0
Laos	19.85627	102.495496	4/8/20	0
Laos	19.85627	102.495496	4/9/20	0
Latvia	56.8796	24.6032	1/22/20	0
Latvia	56.8796	24.6032	1/23/20	0
Latvia	56.8796	24.6032	1/24/20	0
Latvia	56.8796	24.6032	1/25/20	0
Latvia	56.8796	24.6032	1/26/20	0
Latvia	56.8796	24.6032	1/27/20	0
Latvia	56.8796	24.6032	1/28/20	0
Latvia	56.8796	24.6032	1/29/20	0
Latvia	56.8796	24.6032	1/30/20	0
Latvia	56.8796	24.6032	1/31/20	0
Latvia	56.8796	24.6032	2/1/20	0
Latvia	56.8796	24.6032	2/10/20	0
Latvia	56.8796	24.6032	2/11/20	0
Latvia	56.8796	24.6032	2/12/20	0
Latvia	56.8796	24.6032	2/13/20	0
Latvia	56.8796	24.6032	2/14/20	0
Latvia	56.8796	24.6032	2/15/20	0
Latvia	56.8796	24.6032	2/16/20	0
Latvia	56.8796	24.6032	2/17/20	0
Latvia	56.8796	24.6032	2/18/20	0
Latvia	56.8796	24.6032	2/19/20	0
Latvia	56.8796	24.6032	2/2/20	0
Latvia	56.8796	24.6032	2/20/20	0
Latvia	56.8796	24.6032	2/21/20	0
Latvia	56.8796	24.6032	2/22/20	0
Latvia	56.8796	24.6032	2/23/20	0
Latvia	56.8796	24.6032	2/24/20	0
Latvia	56.8796	24.6032	2/25/20	0
Latvia	56.8796	24.6032	2/26/20	0
Latvia	56.8796	24.6032	2/27/20	0
Latvia	56.8796	24.6032	2/28/20	0
Latvia	56.8796	24.6032	2/29/20	0
Latvia	56.8796	24.6032	2/3/20	0
Latvia	56.8796	24.6032	2/4/20	0
Latvia	56.8796	24.6032	2/5/20	0
Latvia	56.8796	24.6032	2/6/20	0
Latvia	56.8796	24.6032	2/7/20	0
Latvia	56.8796	24.6032	2/8/20	0
Latvia	56.8796	24.6032	2/9/20	0
Latvia	56.8796	24.6032	3/1/20	0
Latvia	56.8796	24.6032	3/10/20	1
Latvia	56.8796	24.6032	3/11/20	1
Latvia	56.8796	24.6032	3/12/20	1
Latvia	56.8796	24.6032	3/13/20	1
Latvia	56.8796	24.6032	3/14/20	1
Latvia	56.8796	24.6032	3/15/20	1
Latvia	56.8796	24.6032	3/16/20	1
Latvia	56.8796	24.6032	3/17/20	1
Latvia	56.8796	24.6032	3/18/20	1
Latvia	56.8796	24.6032	3/19/20	1
Latvia	56.8796	24.6032	3/2/20	0
Latvia	56.8796	24.6032	3/20/20	1
Latvia	56.8796	24.6032	3/21/20	1
Latvia	56.8796	24.6032	3/22/20	1
Latvia	56.8796	24.6032	3/23/20	1
Latvia	56.8796	24.6032	3/24/20	1
Latvia	56.8796	24.6032	3/25/20	1
Latvia	56.8796	24.6032	3/26/20	1
Latvia	56.8796	24.6032	3/27/20	1
Latvia	56.8796	24.6032	3/28/20	1
Latvia	56.8796	24.6032	3/29/20	1
Latvia	56.8796	24.6032	3/3/20	0
Latvia	56.8796	24.6032	3/30/20	1
Latvia	56.8796	24.6032	3/31/20	1
Latvia	56.8796	24.6032	3/4/20	0
Latvia	56.8796	24.6032	3/5/20	0
Latvia	56.8796	24.6032	3/6/20	0
Latvia	56.8796	24.6032	3/7/20	0
Latvia	56.8796	24.6032	3/8/20	0
Latvia	56.8796	24.6032	3/9/20	0
Latvia	56.8796	24.6032	4/1/20	1
Latvia	56.8796	24.6032	4/10/20	16
Latvia	56.8796	24.6032	4/11/20	16
Latvia	56.8796	24.6032	4/12/20	16
Latvia	56.8796	24.6032	4/13/20	16
Latvia	56.8796	24.6032	4/14/20	16
Latvia	56.8796	24.6032	4/15/20	44
Latvia	56.8796	24.6032	4/16/20	57
Latvia	56.8796	24.6032	4/2/20	31
Latvia	56.8796	24.6032	4/3/20	1
Latvia	56.8796	24.6032	4/4/20	1
Latvia	56.8796	24.6032	4/5/20	1
Latvia	56.8796	24.6032	4/6/20	16
Latvia	56.8796	24.6032	4/7/20	16
Latvia	56.8796	24.6032	4/8/20	16
Latvia	56.8796	24.6032	4/9/20	16
Lebanon	33.8547	35.8623	1/22/20	0
Lebanon	33.8547	35.8623	1/23/20	0
Lebanon	33.8547	35.8623	1/24/20	0
Lebanon	33.8547	35.8623	1/25/20	0
Lebanon	33.8547	35.8623	1/26/20	0
Lebanon	33.8547	35.8623	1/27/20	0
Lebanon	33.8547	35.8623	1/28/20	0
Lebanon	33.8547	35.8623	1/29/20	0
Lebanon	33.8547	35.8623	1/30/20	0
Lebanon	33.8547	35.8623	1/31/20	0
Lebanon	33.8547	35.8623	2/1/20	0
Lebanon	33.8547	35.8623	2/10/20	0
Lebanon	33.8547	35.8623	2/11/20	0
Lebanon	33.8547	35.8623	2/12/20	0
Lebanon	33.8547	35.8623	2/13/20	0
Lebanon	33.8547	35.8623	2/14/20	0
Lebanon	33.8547	35.8623	2/15/20	0
Lebanon	33.8547	35.8623	2/16/20	0
Lebanon	33.8547	35.8623	2/17/20	0
Lebanon	33.8547	35.8623	2/18/20	0
Lebanon	33.8547	35.8623	2/19/20	0
Lebanon	33.8547	35.8623	2/2/20	0
Lebanon	33.8547	35.8623	2/20/20	0
Lebanon	33.8547	35.8623	2/21/20	0
Lebanon	33.8547	35.8623	2/22/20	0
Lebanon	33.8547	35.8623	2/23/20	0
Lebanon	33.8547	35.8623	2/24/20	0
Lebanon	33.8547	35.8623	2/25/20	0
Lebanon	33.8547	35.8623	2/26/20	0
Lebanon	33.8547	35.8623	2/27/20	0
Lebanon	33.8547	35.8623	2/28/20	0
Lebanon	33.8547	35.8623	2/29/20	0
Lebanon	33.8547	35.8623	2/3/20	0
Lebanon	33.8547	35.8623	2/4/20	0
Lebanon	33.8547	35.8623	2/5/20	0
Lebanon	33.8547	35.8623	2/6/20	0
Lebanon	33.8547	35.8623	2/7/20	0
Lebanon	33.8547	35.8623	2/8/20	0
Lebanon	33.8547	35.8623	2/9/20	0
Lebanon	33.8547	35.8623	3/1/20	0
Lebanon	33.8547	35.8623	3/10/20	1
Lebanon	33.8547	35.8623	3/11/20	1
Lebanon	33.8547	35.8623	3/12/20	1
Lebanon	33.8547	35.8623	3/13/20	1
Lebanon	33.8547	35.8623	3/14/20	1
Lebanon	33.8547	35.8623	3/15/20	1
Lebanon	33.8547	35.8623	3/16/20	1
Lebanon	33.8547	35.8623	3/17/20	3
Lebanon	33.8547	35.8623	3/18/20	3
Lebanon	33.8547	35.8623	3/19/20	4
Lebanon	33.8547	35.8623	3/2/20	0
Lebanon	33.8547	35.8623	3/20/20	4
Lebanon	33.8547	35.8623	3/21/20	4
Lebanon	33.8547	35.8623	3/22/20	8
Lebanon	33.8547	35.8623	3/23/20	8
Lebanon	33.8547	35.8623	3/24/20	8
Lebanon	33.8547	35.8623	3/25/20	20
Lebanon	33.8547	35.8623	3/26/20	23
Lebanon	33.8547	35.8623	3/27/20	27
Lebanon	33.8547	35.8623	3/28/20	30
Lebanon	33.8547	35.8623	3/29/20	30
Lebanon	33.8547	35.8623	3/3/20	0
Lebanon	33.8547	35.8623	3/30/20	35
Lebanon	33.8547	35.8623	3/31/20	37
Lebanon	33.8547	35.8623	3/4/20	1
Lebanon	33.8547	35.8623	3/5/20	1
Lebanon	33.8547	35.8623	3/6/20	1
Lebanon	33.8547	35.8623	3/7/20	1
Lebanon	33.8547	35.8623	3/8/20	1
Lebanon	33.8547	35.8623	3/9/20	1
Lebanon	33.8547	35.8623	4/1/20	43
Lebanon	33.8547	35.8623	4/10/20	76
Lebanon	33.8547	35.8623	4/11/20	77
Lebanon	33.8547	35.8623	4/12/20	80
Lebanon	33.8547	35.8623	4/13/20	80
Lebanon	33.8547	35.8623	4/14/20	80
Lebanon	33.8547	35.8623	4/15/20	85
Lebanon	33.8547	35.8623	4/16/20	86
Lebanon	33.8547	35.8623	4/2/20	46
Lebanon	33.8547	35.8623	4/3/20	50
Lebanon	33.8547	35.8623	4/4/20	54
Lebanon	33.8547	35.8623	4/5/20	54
Lebanon	33.8547	35.8623	4/6/20	60
Lebanon	33.8547	35.8623	4/7/20	62
Lebanon	33.8547	35.8623	4/8/20	62
Lebanon	33.8547	35.8623	4/9/20	67
Liberia	6.4281	-9.4295	1/22/20	0
Liberia	6.4281	-9.4295	1/23/20	0
Liberia	6.4281	-9.4295	1/24/20	0
Liberia	6.4281	-9.4295	1/25/20	0
Liberia	6.4281	-9.4295	1/26/20	0
Liberia	6.4281	-9.4295	1/27/20	0
Liberia	6.4281	-9.4295	1/28/20	0
Liberia	6.4281	-9.4295	1/29/20	0
Liberia	6.4281	-9.4295	1/30/20	0
Liberia	6.4281	-9.4295	1/31/20	0
Liberia	6.4281	-9.4295	2/1/20	0
Liberia	6.4281	-9.4295	2/10/20	0
Liberia	6.4281	-9.4295	2/11/20	0
Liberia	6.4281	-9.4295	2/12/20	0
Liberia	6.4281	-9.4295	2/13/20	0
Liberia	6.4281	-9.4295	2/14/20	0
Liberia	6.4281	-9.4295	2/15/20	0
Liberia	6.4281	-9.4295	2/16/20	0
Liberia	6.4281	-9.4295	2/17/20	0
Liberia	6.4281	-9.4295	2/18/20	0
Liberia	6.4281	-9.4295	2/19/20	0
Liberia	6.4281	-9.4295	2/2/20	0
Liberia	6.4281	-9.4295	2/20/20	0
Liberia	6.4281	-9.4295	2/21/20	0
Liberia	6.4281	-9.4295	2/22/20	0
Liberia	6.4281	-9.4295	2/23/20	0
Liberia	6.4281	-9.4295	2/24/20	0
Liberia	6.4281	-9.4295	2/25/20	0
Liberia	6.4281	-9.4295	2/26/20	0
Liberia	6.4281	-9.4295	2/27/20	0
Liberia	6.4281	-9.4295	2/28/20	0
Liberia	6.4281	-9.4295	2/29/20	0
Liberia	6.4281	-9.4295	2/3/20	0
Liberia	6.4281	-9.4295	2/4/20	0
Liberia	6.4281	-9.4295	2/5/20	0
Liberia	6.4281	-9.4295	2/6/20	0
Liberia	6.4281	-9.4295	2/7/20	0
Liberia	6.4281	-9.4295	2/8/20	0
Liberia	6.4281	-9.4295	2/9/20	0
Liberia	6.4281	-9.4295	3/1/20	0
Liberia	6.4281	-9.4295	3/10/20	0
Liberia	6.4281	-9.4295	3/11/20	0
Liberia	6.4281	-9.4295	3/12/20	0
Liberia	6.4281	-9.4295	3/13/20	0
Liberia	6.4281	-9.4295	3/14/20	0
Liberia	6.4281	-9.4295	3/15/20	0
Liberia	6.4281	-9.4295	3/16/20	0
Liberia	6.4281	-9.4295	3/17/20	0
Liberia	6.4281	-9.4295	3/18/20	0
Liberia	6.4281	-9.4295	3/19/20	0
Liberia	6.4281	-9.4295	3/2/20	0
Liberia	6.4281	-9.4295	3/20/20	0
Liberia	6.4281	-9.4295	3/21/20	0
Liberia	6.4281	-9.4295	3/22/20	0
Liberia	6.4281	-9.4295	3/23/20	0
Liberia	6.4281	-9.4295	3/24/20	0
Liberia	6.4281	-9.4295	3/25/20	0
